2026-07-29 11:53:22,084 | INFO | Patients older than 100 years: 10
2026-07-29 11:53:22,108 | INFO | Invalid pregnancy records: 0
2026-07-29 11:53:22,110 | INFO | Transferred Out without date: 0
2026-07-29 11:53:22,115 | INFO | Missing deceased dates: 0
2026-07-29 11:53:22,122 | INFO | Negative refill records: 0
2026-07-29 11:53:22,149 | INFO | Missing ART Start Dates: 0
2026-07-29 11:53:22,159 | INFO | 
Current Status (90 Days):
Current Status (90 Days)
Active      157404
Inactive    146869
Name: count, dtype: int64
2026-07-29 11:53:22,159 | INFO | Validation completed successfully.
2026-07-29 11:53:22,869 | INFO | Converting date columns...
2026-07-29 11:53:23,395 | INFO | Date conversion completed.
2026-07-29 11:53:23,395 | INFO | Cleaning Age at ART Initiation...
2026-07-29 11:53:23,553 | WARNING | Converting 50 negative Age at ART Initiation values to missing.
2026-07-29 11:53:23,555 | WARNING | Converting 2 Age at ART Initiation values above 100 to missing.
2026-07-29 11:53:23,556 | INFO | Age at ART Initiation cleaning completed.
2026-07-29 11:53:23,558 | INFO | Valid numeric ages remaining: 304,197
2026-07-29 11:53:23,559 | INFO | Missing / invalid ages: 76
2026-07-29 11:53:24,120 | INFO | Processed dataset saved to C:\Users\Home\IdeaProjects\LTFU-IN-HIV-PREDICTOR\data\processed\01_dates_converted.parquet
2026-07-29 11:53:24,120 | INFO | ============================================================
2026-07-29 11:53:24,120 | INFO | PREPROCESSING COMPLETED SUCCESSFULLY
2026-07-29 11:53:24,121 | INFO | ============================================================
